"","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed"
"371","18.24.02","OUR MOMENT. #MYCALVINS","Calvin Klein",24,"2018-02-22T14:37:07.000Z","[none]",96536,659,398,150,"https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg","False","False","False"
"372","18.24.02","Star Wars: The Last Jedi In-Home Trailer (Official)","Star Wars",24,"2018-02-20T14:00:00.000Z","star wars|the last jedi|blu-ray|trailer|in home|4k uhd",539526,19160,2604,3637,"https://i.ytimg.com/vi/Ecd4eA067P0/default.jpg","False","False","False"
"373","18.24.02","Kathy Bates Slides Into “That’s What I Like” by Bruno Mars | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-02-19T15:00:18.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|tone bell|disjointed|party all the time|eddie murphy|comedian|stand up|stand up comedian|actor|recording studio|music video recreation|key and peele|kathy bates|marijuana|los angeles|dispensary|On the Basis of Sex|misery|american horror story|that's what I like|bruno mars",285448,3401,122,199,"https://i.ytimg.com/vi/YbQ-NgaCntk/default.jpg","False","False","False"
"374","18.25.02","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",2932251,161466,2523,7272,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
"375","18.25.02","Jimmy Butler sustains apparent non-contact injury | ESPN","ESPN",17,"2018-02-24T03:01:18.000Z","jimmy butler|butler|jimmy butler wolves|butler wolves|jimmy butler timberwolves|butler timberwolves|minnesota timberwolves|timberwolves|wolves|jimmy butler injury|jimmy butler injured|butler injury|butler injured|wolves rockets|wolves vs rockets|timberwolves vs rockets|minnesota timberwolves vs houston rockets|nba|basketball|nba video|espn|nba interview|nba basketball|espn live",68979,300,43,246,"https://i.ytimg.com/vi/9-2FS7XpTh4/default.jpg","False","False","False"
"376","18.25.02","OUR MOMENT. #MYCALVINS","Calvin Klein",24,"2018-02-22T14:37:07.000Z","[none]",115069,783,525,169,"https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg","False","False","False"
"377","18.25.02","Star Wars: The Last Jedi In-Home Trailer (Official)","Star Wars",24,"2018-02-20T14:00:00.000Z","star wars|the last jedi|blu-ray|trailer|in home|4k uhd",563883,19409,2640,3701,"https://i.ytimg.com/vi/Ecd4eA067P0/default.jpg","False","False","False"
"378","18.25.02","Kathy Bates Slides Into “That’s What I Like” by Bruno Mars | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-02-19T15:00:18.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|tone bell|disjointed|party all the time|eddie murphy|comedian|stand up|stand up comedian|actor|recording studio|music video recreation|key and peele|kathy bates|marijuana|los angeles|dispensary|On the Basis of Sex|misery|american horror story|that's what I like|bruno mars",297081,3457,124,198,"https://i.ytimg.com/vi/YbQ-NgaCntk/default.jpg","False","False","False"
"379","18.26.02","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",3702038,174101,2887,7629,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
"380","18.26.02","Jimmy Butler sustains apparent non-contact injury | ESPN","ESPN",17,"2018-02-24T03:01:18.000Z","jimmy butler|butler|jimmy butler wolves|butler wolves|jimmy butler timberwolves|butler timberwolves|minnesota timberwolves|timberwolves|wolves|jimmy butler injury|jimmy butler injured|butler injury|butler injured|wolves rockets|wolves vs rockets|timberwolves vs rockets|minnesota timberwolves vs houston rockets|nba|basketball|nba video|espn|nba interview|nba basketball|espn live",96451,348,63,259,"https://i.ytimg.com/vi/9-2FS7XpTh4/default.jpg","False","False","False"
"381","18.26.02","OUR MOMENT. #MYCALVINS","Calvin Klein",24,"2018-02-22T14:37:07.000Z","[none]",123085,805,529,172,"https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg","False","False","False"
"382","18.26.02","Deep Bore Into Antarctica Finds Freezing Ice, Not Melting as Expected | National Geographic","National Geographic",25,"2018-02-22T18:00:03.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|ross ice shelf|antarctica|bore|freezing|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApS90YoAu-T8VIj6awyflIym|Freezing Ice|Melting|Deep Bore|hot-water drill|perpetually dark water|surprised|floating|ice shelf|global sea level|West Antarctic shelves|collapse|thick ice|Ross Ice|scientists|crystalizing|melting|New Zealand scientists",493486,6704,401,1149,"https://i.ytimg.com/vi/fyjt5zpNAeg/default.jpg","False","False","False"
"383","18.26.02","Star Wars: The Last Jedi In-Home Trailer (Official)","Star Wars",24,"2018-02-20T14:00:00.000Z","star wars|the last jedi|blu-ray|trailer|in home|4k uhd",583097,19582,2663,3789,"https://i.ytimg.com/vi/Ecd4eA067P0/default.jpg","False","False","False"
"384","18.26.02","Kathy Bates Slides Into “That’s What I Like” by Bruno Mars | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-02-19T15:00:18.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|tone bell|disjointed|party all the time|eddie murphy|comedian|stand up|stand up comedian|actor|recording studio|music video recreation|key and peele|kathy bates|marijuana|los angeles|dispensary|On the Basis of Sex|misery|american horror story|that's what I like|bruno mars",304428,3498,125,198,"https://i.ytimg.com/vi/YbQ-NgaCntk/default.jpg","False","False","False"
"385","18.27.02","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",4279908,181762,3153,8173,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
"386","18.27.02","Jimmy Butler sustains apparent non-contact injury | ESPN","ESPN",17,"2018-02-24T03:01:18.000Z","jimmy butler|butler|jimmy butler wolves|butler wolves|jimmy butler timberwolves|butler timberwolves|minnesota timberwolves|timberwolves|wolves|jimmy butler injury|jimmy butler injured|butler injury|butler injured|wolves rockets|wolves vs rockets|timberwolves vs rockets|minnesota timberwolves vs houston rockets|nba|basketball|nba video|espn|nba interview|nba basketball|espn live",104924,360,70,292,"https://i.ytimg.com/vi/9-2FS7XpTh4/default.jpg","False","False","False"
"387","18.27.02","OUR MOMENT. #MYCALVINS","Calvin Klein",24,"2018-02-22T14:37:07.000Z","[none]",125759,813,531,173,"https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg","False","False","False"
"388","18.27.02","Deep Bore Into Antarctica Finds Freezing Ice, Not Melting as Expected | National Geographic","National Geographic",25,"2018-02-22T18:00:03.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|ross ice shelf|antarctica|bore|freezing|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApS90YoAu-T8VIj6awyflIym|Freezing Ice|Melting|Deep Bore|hot-water drill|perpetually dark water|surprised|floating|ice shelf|global sea level|West Antarctic shelves|collapse|thick ice|Ross Ice|scientists|crystalizing|melting|New Zealand scientists",582973,7289,472,1343,"https://i.ytimg.com/vi/fyjt5zpNAeg/default.jpg","False","False","False"
"389","18.27.02","Star Wars: The Last Jedi In-Home Trailer (Official)","Star Wars",24,"2018-02-20T14:00:00.000Z","star wars|the last jedi|blu-ray|trailer|in home|4k uhd",602219,19752,2695,3821,"https://i.ytimg.com/vi/Ecd4eA067P0/default.jpg","False","False","False"
"390","18.27.02","Kathy Bates Slides Into “That’s What I Like” by Bruno Mars | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-02-19T15:00:18.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|tone bell|disjointed|party all the time|eddie murphy|comedian|stand up|stand up comedian|actor|recording studio|music video recreation|key and peele|kathy bates|marijuana|los angeles|dispensary|On the Basis of Sex|misery|american horror story|that's what I like|bruno mars",309550,3515,125,199,"https://i.ytimg.com/vi/YbQ-NgaCntk/default.jpg","False","False","False"
"391","18.28.02","Made in Miami (Artist Spotlight Story) - Camila Cabello","Camila Cabello",10,"2018-02-27T16:00:06.000Z","camila cabello|camila|youtube music|documentary|music doc|camilla|cabello|havana|never be the same|music video|doc|camila doc|camila vlog|vlogger",543891,94770,474,8311,"https://i.ytimg.com/vi/73_OWzBr8Fo/default.jpg","False","False","False"
"392","18.28.02","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",4734680,186956,3315,8369,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
"393","18.28.02","Jimmy Butler sustains apparent non-contact injury | ESPN","ESPN",17,"2018-02-24T03:01:18.000Z","jimmy butler|butler|jimmy butler wolves|butler wolves|jimmy butler timberwolves|butler timberwolves|minnesota timberwolves|timberwolves|wolves|jimmy butler injury|jimmy butler injured|butler injury|butler injured|wolves rockets|wolves vs rockets|timberwolves vs rockets|minnesota timberwolves vs houston rockets|nba|basketball|nba video|espn|nba interview|nba basketball|espn live",107907,359,72,292,"https://i.ytimg.com/vi/9-2FS7XpTh4/default.jpg","False","False","False"
"394","18.28.02","OUR MOMENT. #MYCALVINS","Calvin Klein",24,"2018-02-22T14:37:07.000Z","[none]",127543,819,533,172,"https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg","False","False","False"
"395","18.28.02","Deep Bore Into Antarctica Finds Freezing Ice, Not Melting as Expected | National Geographic","National Geographic",25,"2018-02-22T18:00:03.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|ross ice shelf|antarctica|bore|freezing|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApS90YoAu-T8VIj6awyflIym|Freezing Ice|Melting|Deep Bore|hot-water drill|perpetually dark water|surprised|floating|ice shelf|global sea level|West Antarctic shelves|collapse|thick ice|Ross Ice|scientists|crystalizing|melting|New Zealand scientists",643583,7606,505,1478,"https://i.ytimg.com/vi/fyjt5zpNAeg/default.jpg","False","False","False"
"396","18.28.02","Star Wars: The Last Jedi In-Home Trailer (Official)","Star Wars",24,"2018-02-20T14:00:00.000Z","star wars|the last jedi|blu-ray|trailer|in home|4k uhd",617155,19872,2712,3844,"https://i.ytimg.com/vi/Ecd4eA067P0/default.jpg","False","False","False"
"397","18.28.02","Kathy Bates Slides Into “That’s What I Like” by Bruno Mars | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-02-19T15:00:18.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|tone bell|disjointed|party all the time|eddie murphy|comedian|stand up|stand up comedian|actor|recording studio|music video recreation|key and peele|kathy bates|marijuana|los angeles|dispensary|On the Basis of Sex|misery|american horror story|that's what I like|bruno mars",313852,3530,127,200,"https://i.ytimg.com/vi/YbQ-NgaCntk/default.jpg","False","False","False"
"398","18.01.03","Joan Smalls Performs Luis Fonsi’s “Despacito” | Lip Sync Battle Preview","Lip Sync Battle",24,"2018-02-28T15:00:51.000Z","Singing|Lip Sync Battle|Dancing|Lip Syncing|LL|Cool|Chrissy Teigen|Music|Comedy|lip sync|battle|dance|Lip Sync Show|lsb|joan smalls|model|puerto rico|victoria's secret|img models|fashion week|vogue|model of the year|black beatles|rae sremmurd|gucci mane|luis fonsi|despacito|daddy yankee|justin bieber|musician|Águeda López|it's gonna be me|nsync",47147,542,113,62,"https://i.ytimg.com/vi/Rzuts_VwAL4/default.jpg","False","False","False"
"399","18.01.03","Made in Miami (Artist Spotlight Story) - Camila Cabello","Camila Cabello",10,"2018-02-27T16:00:06.000Z","camila cabello|camila|youtube music|documentary|music doc|camilla|cabello|havana|never be the same|music video|doc|camila doc|camila vlog|vlogger",798064,113396,686,9521,"https://i.ytimg.com/vi/73_OWzBr8Fo/default.jpg","False","False","False"
"400","18.01.03","First Take reacts to Zaza Pachulia falling on Russell Westbrook | First Take | ESPN","ESPN",17,"2018-02-26T15:37:37.000Z","espn|espn live|first take|espn first|first take today|first take daily|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|max|first|take|stephen|smith|reacts|to|zaza|pechulia|falling|on|russell|westbrook|zaza pechulia|zaza falls on westbrook|zaza dirty play on westbrook|zaza pachulia dirty plays|rusell westbrook|westbrook and zaza|westbrook interview zaza|thunder|warriors|nba|basketball",1034272,9606,512,4254,"https://i.ytimg.com/vi/0mAS2Gxs08w/default.jpg","False","False","False"
"401","18.01.03","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",5216194,191472,3508,8514,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
"402","18.01.03","OUR MOMENT. #MYCALVINS","Calvin Klein",24,"2018-02-22T14:37:07.000Z","[none]",130626,832,533,172,"https://i.ytimg.com/vi/o21-6NnDmzY/default.jpg","False","False","False"
"403","18.01.03","Deep Bore Into Antarctica Finds Freezing Ice, Not Melting as Expected | National Geographic","National Geographic",25,"2018-02-22T18:00:03.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|ross ice shelf|antarctica|bore|freezing|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApS90YoAu-T8VIj6awyflIym|Freezing Ice|Melting|Deep Bore|hot-water drill|perpetually dark water|surprised|floating|ice shelf|global sea level|West Antarctic shelves|collapse|thick ice|Ross Ice|scientists|crystalizing|melting|New Zealand scientists",677138,7787,522,1535,"https://i.ytimg.com/vi/fyjt5zpNAeg/default.jpg","False","False","False"
"404","18.02.03","All the best reactions to James Harden's nasty cross of Wesley Johnson | SportsCenter | ESPN","ESPN",17,"2018-03-01T07:26:37.000Z","james harden wesley johnson|james harden vs wesley johnson|james harden crosses up wesley johnson|james|harden|crosses up wesley johnson|wesley johnson|james harden|beard|bearding|houston rockets|rockets vs clippers|rockets clippers|houston rockets la clippers|houston vs clippers|houston rockets vs. la clippers|nba|basketball|nba video|espn|nba interview|nba basketball|espn live|espn nba",390622,3322,367,755,"https://i.ytimg.com/vi/6VJYkH1WfKc/default.jpg","False","False","False"
"405","18.02.03","Made in Miami (Artist Spotlight Story) - Camila Cabello","Camila Cabello",10,"2018-02-27T16:00:06.000Z","camila cabello|camila|youtube music|documentary|music doc|camilla|cabello|havana|never be the same|music video|doc|camila doc|camila vlog|vlogger",877220,117337,748,9706,"https://i.ytimg.com/vi/73_OWzBr8Fo/default.jpg","False","False","False"
"406","18.02.03","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",5574940,194303,3616,8590,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
"407","18.02.03","Deep Bore Into Antarctica Finds Freezing Ice, Not Melting as Expected | National Geographic","National Geographic",25,"2018-02-22T18:00:03.000Z","national geographic|nat geo|natgeo|animals|wildlife|science|explore|discover|survival|nature|documentary|ross ice shelf|antarctica|bore|freezing|PLivjPDlt6ApRfQqtRw7JkGCLvezGeMBB2|PLivjPDlt6ApRiBHpsyXWG22G8RPNZ6jlb|PLivjPDlt6ApS90YoAu-T8VIj6awyflIym|Freezing Ice|Melting|Deep Bore|hot-water drill|perpetually dark water|surprised|floating|ice shelf|global sea level|West Antarctic shelves|collapse|thick ice|Ross Ice|scientists|crystalizing|melting|New Zealand scientists",700173,7923,533,1552,"https://i.ytimg.com/vi/fyjt5zpNAeg/default.jpg","False","False","False"
"408","18.03.03","Ben Simmons does something on defense vs LeBron James that we almost never see | SportsCenter | ESPN","ESPN",17,"2018-03-02T05:29:16.000Z","ben simmons|simmons|simmons 76ers|simmons sixers|simmons philadelphia 76ers|ben simmons sixers|ben simmons 76ers|joel embiid|embiid|embiid sixers|embiid 76ers|embiid philly|joel embiid philly|joel embiid sixers|joel embiid 76ers|ben simmons vs lebron james|ben simmons vs lebron|simmons vs lebron|76ers cavaliers|76ers vs cavs|sixers vs cavs|sixers vs cavaliers|76ers vs cavaliers|nba|basketball|nba video|espn|nba interview|nba basketball|espn live",740464,6683,339,1093,"https://i.ytimg.com/vi/3AV1GuBI-0Q/default.jpg","False","False","False"
"409","18.03.03","Made in Miami (Artist Spotlight Story) - Camila Cabello","Camila Cabello",10,"2018-02-27T16:00:06.000Z","camila cabello|camila|youtube music|documentary|music doc|camilla|cabello|havana|never be the same|music video|doc|camila doc|camila vlog|vlogger",956956,121869,836,9585,"https://i.ytimg.com/vi/73_OWzBr8Fo/default.jpg","False","False","False"
"410","18.03.03","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018]","Ed Sheeran",10,"2018-02-22T16:26:18.000Z","edsheeran|ed sheeran|acoustic|live|cover|official|remix|official video|lyrics|session|supermarket|flowers|the|brit's|brits|brit|awards|british|male|artist|2018",5917119,196757,3722,8707,"https://i.ytimg.com/vi/EAGhzuitLXU/default.jpg","False","False","False"
